meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
69,600,1,Ático ,https://www.indomio.es/anuncios/95743207/,La Zubia,Alquiler,,,4,Calle Jorge Guillén
80,700,1,Piso ,https://www.indomio.es/anuncios/95863435/,Armilla,Alquiler,,https://media.indomio.es/text/tel_95863435_09a73.jpg?k=9abbd3386495be521dda354b9ceb5cdd,4,Calle Real de Motril -  Las Tres Cruces
60,515,1,Piso ,https://www.indomio.es/anuncios/93672853/,Las Gabias,Alquiler,,,2,Calle Maestro Rodrigo -  Zona Calle San Francisco-Pedro Verde
110,750,1,Piso,https://www.indomio.es/anuncios/95098281/,Almuñécar,Alquiler,,,3,Avenida Andalucía -  Cotobro
60,600,1,Piso ,https://www.indomio.es/anuncios/95939269/,Ogíjares,Alquiler,,,2,Calle Las Parras
88,750,1,Ático ,https://www.indomio.es/anuncios/93386745/,Granada,Alquiler,,,4,Centro-Catedral - Calle Gran Capitán -  Centro-Catedral
45,550,1,Piso ,https://www.indomio.es/anuncios/95812425/,Almuñécar,Alquiler,,https://media.indomio.es/text/tel_95812425_cdb86.jpg?k=ae8b989f93dd4a19e523bbed9a04ba3f,2,Avenida Mediterráneo -  Casco Urbano
74,540,1,Piso,https://www.indomio.es/anuncios/87879945/,Monachil,Alquiler,,,4,Calle Virgen de las Nieves
56,575,1,Piso ,https://www.indomio.es/anuncios/92349059/,Granada,Alquiler,,,3,Centro-Catedral - Calle Ventanilla -  Centro-Catedral
65,550,1,Piso ,https://www.indomio.es/anuncios/94515277/,Motril,Alquiler,modesto lopez sabino,https://media.indomio.es/text/tel_94515277_d904e.jpg?k=e34436a8807b05c1bc36905500b2db73,3,Plaza Casado -  Centro
70,550,1,Piso ,https://www.indomio.es/anuncios/93914783/,Salobreña,Alquiler,,https://media.indomio.es/text/tel_93914783_d425d.jpg?k=04719345627a79be7014ee5a2d51587e,3,Paseo Marítimo
77,750,1,Piso ,https://www.indomio.es/anuncios/91211681/,Almuñécar,Alquiler,,,4,Paseo Reina Sofía -  Los Pinos
90,680,1,Piso ,https://www.indomio.es/anuncios/90056661/,Almuñécar,Alquiler,,,6,Paseo de San Cristóbal -  Casco Urbano
65,780,1,Piso ,https://www.indomio.es/anuncios/94182535/,Granada,Alquiler,,,3,Centro-Catedral - Calle Mesones -  Centro-Catedral
105,750,1,Piso ,https://www.indomio.es/anuncios/93637967/,Granada,Alquiler,,,6,Centro-Catedral - Calle Corazones -  Centro-Catedral
60,500,1,Apartamento en villa ,https://www.indomio.es/anuncios/90206333/,Granada,Alquiler,,,5,Realejo - Apartamento en villa
85,750,2,Piso ,https://www.indomio.es/anuncios/95823441/,Almuñécar,Alquiler,,https://media.indomio.es/text/tel_95823441_a8b63.jpg?k=f5b5164d56855ce79d89a032fb689d9a,5,Calle Livry Gargán -  Casco Urbano
120,1000,2,Piso ,https://www.indomio.es/anuncios/92344439/,Granada,Alquiler,,https://media.indomio.es/text/tel_92344439_8d9a9.jpg?k=e84fbdd0086bd36c073caa8c2fbf4c99,6,Campus de la Salud-Palacio de los Deportes - Avenida de la Investigación -  Campus de la Salud-Palacio de los Deportes
105,900,1,Piso ,https://www.indomio.es/anuncios/90597167/,Granada,Alquiler,,https://media.indomio.es/text/tel_90597167_1be91.jpg?k=cbf6fcdcab7c4dd46d35759059f6b21c,5,Casería de Montijo-Nueva Granada - Camino de Alfacar
120,1180,2,Ático ,https://www.indomio.es/anuncios/93665813/,Granada,Alquiler,,https://media.indomio.es/text/tel_93665813_8f62c.jpg?k=21e2d42264b5942d3461ab368f36eb71,7,Pajaritos-Plaza de Toros - Calle Concepción -  Pajaritos-Plaza de Toros
130,1150,1,Ático,https://www.indomio.es/anuncios/95464019/,Granada,Alquiler,,https://media.indomio.es/text/tel_95464019_9627c.jpg?k=75fe83f2a66d37eecc35261b08439819,6,Camino de Ronda - Camino de Ronda -  Camino de Ronda
90,850,1,Piso ,https://www.indomio.es/anuncios/90900543/,Granada,Alquiler,,,5,Camino de Ronda - Calle Arabial -  Camino de Ronda
95,800,2,Edificio,https://www.indomio.es/anuncios/93641787/,Granada,Alquiler,,,6,Castaño-Misasierra-Camino de los Neveros - Calle Granada
100,800,1,Piso ,https://www.indomio.es/anuncios/90998003/,Granada,Alquiler,,,6,Cervantes - Calle Poeta Manuel Góngora -  Cervantes
90,850,2,Piso ,https://www.indomio.es/anuncios/91728477/,Granada,Alquiler,,https://media.indomio.es/text/tel_91728477_7b2c3.jpg?k=3811a401a17dee1cc2ac722c361915c3,5,Figares - Calle San Isidro -  Figares
160,1000,2,Piso,https://www.indomio.es/anuncios/94007939/,Granada,Alquiler,,,7,Figares - Calle Martínez Campos -  Figares
130,1200,2,Piso ,https://www.indomio.es/anuncios/95824843/,Granada,Alquiler,,https://media.indomio.es/text/tel_95824843_8164e.jpg?k=1c0142bde6982d8eefacd06f4b22f2fb,7,Pajaritos-Plaza de Toros - Calle Verdiales -  Pajaritos-Plaza de Toros
50,550,2,Piso ,https://www.indomio.es/anuncios/95262701/,Granada,Alquiler,,,3,Calle Gumiel de San Pedro -  Albaicín
71,600,1,Piso ,https://www.indomio.es/anuncios/90496479/,Granada,Alquiler,,https://media.indomio.es/text/tel_90496479_775a4.jpg?k=4a25b0d6ff4f6c164b9a6fc7d6719a8d,2,Figares - Calle Nueva de la Virgen - Estudio Calle Nueva de la Virgen 17
110,1200,2,Piso ,https://www.indomio.es/anuncios/95957603/,Granada,Alquiler,,https://media.indomio.es/text/tel_95957603_f5ac9.jpg?k=869e6eaacc21a4cf9efdb1aab7b08efe,7,Realejo - Calle Santiago -  Realejo
96,990,1,Piso ,https://www.indomio.es/anuncios/90999905/,Granada,Alquiler,,,5,Zaidín-Vergeles - Calle Palencia -  Zaidín-Vergeles
